,uid,storage,instance,size,blocksize,read_io_bytes,read_io_kbytes,read_bw_bytes,read_bw,read_iops,read_runtime,read_total_ios,read_short_ios,read_drop_ios,read_bw_min,read_bw_max,read_bw_agg,read_bw_mean,read_bw_dev,read_bw_samples,read_iops_min,read_iops_max,read_iops_mean,read_iops_stddev,read_iops_samples,write_io_bytes,write_io_kbytes,write_bw_bytes,write_bw,write_iops,write_runtime,write_total_ios,write_short_ios,write_drop_ios,write_bw_min,write_bw_max,write_bw_agg,write_bw_mean,write_bw_dev,write_bw_samples,write_iops_min,write_iops_max,write_iops_mean,write_iops_stddev,write_iops_samples,trim_io_bytes,trim_io_kbytes,trim_bw_bytes,trim_bw,trim_iops,trim_runtime,trim_total_ios,trim_short_ios,trim_drop_ios,trim_bw_min,trim_bw_max,trim_bw_agg,trim_bw_mean,trim_bw_dev,trim_bw_samples,trim_iops_min,trim_iops_max,trim_iops_mean,trim_iops_stddev,trim_iops_samples
232,4,filestore,n1-standard-8,2,128,1609039872,1571328,378152731,369289,2885.076381,4255,12276,0,0,344064,439552,100.0,372384.0,30928.341141,8,2688,3434,2909.25,241.627665,8,538443776,525824,126543778,123577,965.452409,4255,4108,0,0,114944,140032,99.33167,122752.0,7778.116114,8,898,1094,959.0,60.766532,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
233,0,filestore,n1-standard-8,1,32,805666816,786784,157541418,153849,4807.782558,5114,24587,0,0,144448,189504,99.821227,153574.4,13256.197571,10,4514,5922,4799.2,414.256174,10,268075008,261792,52419829,51191,1599.726242,5114,8181,0,0,48512,61248,99.204475,50784.0,3818.27931,10,1516,1914,1587.0,119.321228,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
234,2,filestore,n1-standard-8,4,128,3222667264,3147136,376216117,367398,2870.301191,8566,24587,0,0,335616,438272,100.0,369332.705882,28421.731272,17,2622,3424,2885.411765,222.044776,17,1072300032,1047168,125180951,122247,955.054868,8566,8181,0,0,112640,143872,99.91409,122142.117647,7033.528576,17,880,1124,954.235294,54.949442,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
235,2,filestore,n1-standard-8,1,256,798490624,779776,403890047,394423,1540.71826,1977,3046,0,0,395776,495616,100.0,429738.666667,57060.633201,3,1546,1936,1678.666667,222.893098,3,275251200,268800,139226707,135963,531.107739,1977,1050,0,0,121344,152576,99.791429,135680.0,15772.591924,3,474,596,530.0,61.611687,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
236,2,filestore,n1-standard-8,3,64,2416246784,2359616,283032304,276398,4318.730233,8537,36869,0,0,186624,312704,100.0,277345.882353,26010.529488,17,2916,4886,4333.529412,406.414523,17,804978688,786112,94292923,92082,1438.79583,8537,12283,0,0,63744,101248,99.862154,91956.705882,7979.244605,17,996,1582,1436.823529,124.675697,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
237,3,filestore,n1-standard-8,1,256,798490624,779776,400245926,390865,1526.817043,1995,3046,0,0,352256,481280,100.0,417792.0,64536.376347,3,1376,1880,1632.0,252.09522,3,275251200,268800,137970526,134736,526.315789,1995,1050,0,0,126976,142336,100.0,135680.0,7882.139811,3,496,556,530.0,30.789609,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
238,1,filestore,n1-standard-8,2,256,1601437696,1563904,393376982,384157,1500.6141,4071,6109,0,0,349184,499200,100.0,390528.0,46428.750108,8,1364,1950,1525.5,181.362305,8,546045952,533248,134130668,130986,511.667895,4071,2083,0,0,110592,148480,99.038851,129728.0,11957.263328,8,432,580,506.75,46.70806,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
239,3,filestore,n1-standard-8,4,32,3221356544,3145856,151793259,148235,4632.362643,21222,98308,0,0,133952,182784,99.821497,147971.047619,8901.48365,42,4186,5712,4624.095238,278.171364,42,1073610752,1048448,50589518,49403,1543.869569,21222,32764,0,0,46784,60736,99.745311,49278.47619,2099.807555,42,1462,1898,1539.952381,65.618986,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
240,4,filestore,n1-standard-8,1,128,800718848,781952,381113207,372180,2907.663018,2101,6109,0,0,343552,439552,100.0,377024.0,43656.50748,4,2684,3434,2945.5,341.066465,4,273022976,266624,129949060,126903,991.432651,2101,2083,0,0,119296,135936,98.745992,125312.0,7421.056888,4,932,1062,979.0,57.977007,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
241,4,filestore,n1-standard-8,1,32,805666816,786784,157295356,153608,4800.273331,5122,24587,0,0,138560,193792,99.906421,153465.6,15300.609626,10,4330,6056,4795.8,478.144051,10,268075008,261792,52337955,51111,1597.227645,5122,8181,0,0,47104,63552,99.23249,50720.0,4723.90046,10,1472,1986,1585.0,147.621889,10,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
242,3,filestore,n1-standard-8,4,128,3222667264,3147136,377759613,368905,2882.07713,8531,24587,0,0,331264,434944,100.0,370145.882353,22882.820723,17,2588,3398,2891.764706,178.772037,17,1072300032,1047168,125694529,122748,958.973157,8531,8181,0,0,113664,133632,99.67693,122352.941176,5368.734586,17,888,1044,955.882353,41.943239,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
243,1,filestore,n1-standard-8,2,128,1609039872,1571328,376736097,367906,2874.268321,4271,12276,0,0,345856,417469,100.0,370903.625,24639.081685,8,2702,3261,2897.625,192.364191,8,538443776,525824,126069720,123114,961.835636,4271,4108,0,0,114944,141285,99.052137,121948.625,8156.455794,8,898,1103,952.625,63.45513,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
244,2,filestore,n1-standard-8,3,32,2418606080,2361920,153474591,149877,4683.672822,15759,73810,0,0,133952,186176,99.912909,149747.612903,9948.41411,31,4186,5818,4679.612903,310.887941,31,802619392,783808,50930858,49737,1554.286439,15759,24494,0,0,46656,59648,99.593531,49536.0,2229.614017,31,1458,1864,1548.0,69.675438,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
245,2,filestore,n1-standard-8,3,128,2419064832,2362368,382400384,373437,2917.483402,6326,18456,0,0,347648,432128,100.0,374698.666667,26437.237723,12,2716,3376,2927.333333,206.54092,12,802160640,783360,126803768,123831,967.435979,6326,6120,0,0,111872,142592,99.368656,123050.666667,8261.763551,12,874,1114,961.333333,64.545028,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
246,2,filestore,n1-standard-8,1,8,805339136,786464,39311682,38390,4798.789417,20486,98308,0,0,33760,49133,99.254201,38104.325,2408.165877,40,4220,6141,4763.025,300.947349,40,268402688,262112,13101761,12794,1599.336132,20486,32764,0,0,11968,15968,99.213045,12694.4,598.355901,40,1496,1996,1586.8,74.794488,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
247,2,filestore,n1-standard-8,2,8,1609711616,1571984,38639261,37733,4716.706673,41660,196498,0,0,33680,48496,99.796857,37657.060241,2236.550923,83,4210,6062,4707.156627,279.577402,83,537772032,525168,12908594,12606,1575.756121,41660,65646,0,0,12000,16128,99.729901,12572.337349,531.479006,83,1500,2016,1571.542169,66.434876,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
248,0,filestore,n1-standard-8,1,128,800718848,781952,381476344,372535,2910.43354,2099,6109,0,0,351232,448768,100.0,378944.0,46656.834012,4,2744,3506,2960.5,364.506516,4,273022976,266624,130072880,127024,992.377323,2099,2083,0,0,116992,137728,99.760442,126720.0,8498.274648,4,914,1076,990.0,66.392771,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
249,3,filestore,n1-standard-8,2,64,1611333632,1573568,292014068,285169,4455.78108,5518,24587,0,0,267776,343936,100.0,285882.181818,21723.1774,11,4184,5374,4466.909091,339.424647,11,536150016,523584,97163830,94886,1482.602392,5518,8181,0,0,88448,109440,99.542029,94452.363636,5690.879005,11,1382,1710,1475.818182,88.919984,11,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
250,3,filestore,n1-standard-8,3,64,2416246784,2359616,288128641,281375,4396.494157,8386,36869,0,0,263936,334592,100.0,282120.0,16726.778849,16,4124,5228,4408.125,261.35592,16,804978688,786112,95990780,93740,1464.703077,8386,12283,0,0,87424,106368,99.704509,93464.0,4424.980241,16,1366,1662,1460.375,69.140316,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
251,2,filestore,n1-standard-8,3,256,2413559808,2356992,397883252,388557,1517.804154,6066,9207,0,0,340480,485376,100.0,392490.666667,43315.243098,12,1330,1896,1533.166667,169.200168,12,807665664,788736,133146334,130025,507.912957,6066,3081,0,0,118272,143360,99.294973,129109.333333,7460.690942,12,462,560,504.333333,29.143324,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
252,1,filestore,n1-standard-8,4,8,3217063936,3141664,38199697,37304,4663.049028,84217,392708,0,0,31951,49184,99.813985,37235.916667,1932.25397,168,3993,6148,4654.452381,241.555979,168,1077903360,1052640,12799118,12499,1562.392391,84217,131580,0,0,11840,16064,99.766875,12470.886905,446.513619,168,1480,2008,1558.85119,55.777213,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
253,2,filestore,n1-standard-8,2,256,1601437696,1563904,394929148,385672,1506.535142,4055,6109,0,0,336384,471040,100.0,390656.0,41844.618811,8,1314,1840,1526.0,163.455542,8,546045952,533248,134659914,131503,513.686806,4055,2083,0,0,115712,153088,98.552268,129600.0,11769.439166,8,452,598,506.25,45.974372,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
254,4,filestore,n1-standard-8,2,256,1601437696,1563904,395514372,386244,1508.767597,4049,6109,0,0,340992,460800,100.0,390720.0,38467.171726,8,1332,1800,1526.25,150.26239,8,546045952,533248,134859459,131698,514.448012,4049,2083,0,0,113152,154112,98.35785,129536.0,12698.661707,8,442,602,506.0,49.604147,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
255,0,filestore,n1-standard-8,2,8,1609711616,1571984,38628134,37722,4715.348435,41672,196498,0,0,33376,49168,99.714265,37615.807229,2200.587762,83,4172,6146,4701.975904,275.07347,83,537772032,525168,12904876,12602,1575.302361,41672,65646,0,0,11616,16016,99.663414,12560.578313,536.245715,83,1452,2002,1570.072289,67.048905,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
256,3,filestore,n1-standard-8,3,256,2413559808,2356992,398474460,389135,1520.059435,6057,9207,0,0,326144,516608,100.0,392746.666667,54397.202638,12,1274,2018,1534.166667,212.489073,12,807665664,788736,133344174,130218,508.667657,6057,3081,0,0,118272,151552,98.951059,128853.333333,9070.911805,12,462,592,503.333333,35.433249,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
257,4,filestore,n1-standard-8,3,256,2413559808,2356992,397948855,388621,1518.054411,6065,9207,0,0,288256,513024,100.0,391850.666667,53755.493029,12,1126,2004,1530.666667,209.982395,12,807665664,788736,133168287,130047,507.996702,6065,3081,0,0,115200,150016,99.770733,129749.333333,10468.908125,12,450,586,506.833333,40.894172,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
258,4,filestore,n1-standard-8,4,256,3218079744,3142656,396754992,387456,1513.500185,8111,12276,0,0,338944,518656,100.0,391552.0,44972.72304,16,1324,2026,1529.5,175.674699,16,1076887552,1051648,132768777,129657,506.472691,8111,4108,0,0,112128,152576,99.240297,128672.0,10293.990998,16,438,596,502.625,40.210902,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
259,3,filestore,n1-standard-8,1,8,805339136,786464,39369335,38446,4805.827141,20456,98308,0,0,34448,49552,99.277918,38169.6,2387.624297,40,4306,6194,4771.2,298.453037,40,268402688,262112,13120976,12813,1601.681658,20456,32764,0,0,12208,16480,99.231643,12715.2,638.883128,40,1526,2060,1589.4,79.860391,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
260,0,filestore,n1-standard-8,4,32,3221356544,3145856,151836187,148277,4633.6727,21216,98308,0,0,134720,187904,99.848577,148053.333333,9001.100623,42,4210,5872,4626.666667,281.284394,42,1073610752,1048448,50603825,49417,1544.306184,21216,32764,0,0,47488,61248,99.706993,49273.904762,2126.063898,42,1484,1914,1539.809524,66.439497,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
261,1,filestore,n1-standard-8,1,128,800718848,781952,379487605,370593,2895.260664,2110,6109,0,0,337920,441088,100.0,376320.0,44934.138232,4,2640,3446,2940.0,351.047955,4,273022976,266624,129394775,126362,987.203791,2110,2083,0,0,114688,140800,98.865099,124928.0,11379.768715,4,896,1100,976.0,88.904443,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
262,0,filestore,n1-standard-8,3,64,2416246784,2359616,288782931,282014,4406.47783,8367,36869,0,0,262272,333312,100.0,282408.0,18261.476012,16,4098,5208,4412.625,285.335563,16,804978688,786112,96208759,93953,1468.029162,8367,12283,0,0,88704,105600,99.538214,93520.0,3891.670147,16,1386,1650,1461.25,60.807346,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
263,3,filestore,n1-standard-8,3,128,2419064832,2362368,382098378,373142,2915.179277,6331,18456,0,0,328192,451584,100.0,374592.0,30913.933311,12,2564,3528,2926.5,241.515104,12,802160640,783360,126703623,123734,966.671932,6331,6120,0,0,112384,140288,99.999186,123733.333333,6645.548905,12,878,1096,966.666667,51.918351,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
264,2,filestore,n1-standard-8,2,64,1611333632,1573568,287327680,280593,4384.272468,5608,24587,0,0,248576,334720,100.0,282100.363636,22782.306781,11,3884,5230,4407.818182,355.973543,11,536150016,523584,95604496,93363,1458.808845,5608,8181,0,0,87040,106496,99.706775,93090.909091,5309.791436,11,1360,1664,1454.545455,82.965491,11,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
265,0,filestore,n1-standard-8,3,8,2413322240,2356760,38361504,37462,4682.800827,62910,294595,0,0,33184,48400,99.718635,37357.056,1963.715645,125,4148,6050,4669.648,245.470064,125,807903232,788968,12842206,12541,1567.652202,62910,98621,0,0,11808,15584,99.623507,12494.72,412.534448,125,1476,1948,1561.84,51.566806,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
266,2,filestore,n1-standard-8,2,128,1609039872,1571328,379222218,370334,2893.235918,4243,12276,0,0,343808,435712,100.0,373216.0,32248.289328,8,2686,3404,2915.75,251.93976,8,538443776,525824,126901667,123927,968.182889,4243,4108,0,0,113664,133632,99.464679,123264.0,6988.110065,8,888,1044,963.0,54.59461,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
267,3,filestore,n1-standard-8,2,128,1609039872,1571328,380928000,372000,2906.25,4224,12276,0,0,335872,442624,100.0,375360.0,32821.02852,8,2624,3458,2932.5,256.414285,8,538443776,525824,127472484,124484,972.537879,4224,4108,0,0,114432,141568,99.302045,123616.0,8020.417374,8,894,1106,965.75,62.659511,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
268,2,filestore,n1-standard-8,1,128,800718848,781952,380750759,371826,2904.897765,2103,6109,0,0,355840,436480,100.0,377984.0,39043.427172,4,2780,3410,2953.0,305.026775,4,273022976,266624,129825475,126782,990.489777,2103,2083,0,0,113664,136448,100.0,126784.0,9522.316805,4,888,1066,990.5,74.3931,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
269,4,filestore,n1-standard-8,2,8,1609711616,1571984,38669892,37763,4720.445864,41627,196498,0,0,33584,48432,99.829025,37699.46988,2233.944495,83,4198,6054,4712.433735,279.243062,83,537772032,525168,12918827,12616,1577.005309,41627,65646,0,0,11504,15568,99.738095,12583.325301,573.078233,83,1438,1946,1572.915663,71.634779,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
270,2,filestore,n1-standard-8,3,8,2413322240,2356760,38364553,37465,4683.173039,62905,294595,0,0,34016,48592,99.726724,37363.328,1979.023202,125,4252,6074,4670.416,247.362904,125,807903232,788968,12843227,12542,1567.776806,62905,98621,0,0,11648,16272,99.639506,12497.536,439.563063,125,1456,2034,1562.192,54.945383,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
271,1,filestore,n1-standard-8,4,64,3220504576,3145024,288059443,281308,4395.438283,11180,49141,0,0,260608,334720,100.0,281902.545455,15568.141268,22,4072,5230,4404.727273,243.252207,22,1074462720,1049280,96105788,93853,1466.457961,11180,16395,0,0,85504,109952,99.806817,93672.727273,4740.303649,22,1336,1718,1463.636364,74.067245,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
272,4,filestore,n1-standard-8,4,128,3222667264,3147136,380390375,371474,2902.148253,8472,24587,0,0,320768,443904,99.956127,371312.0,29614.965298,16,2506,3468,2900.875,231.366916,16,1072300032,1047168,126569881,123603,965.651558,8472,8181,0,0,111872,141056,99.46652,122944.0,7049.07052,16,874,1102,960.5,55.070863,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
273,4,filestore,n1-standard-8,1,64,804519936,785664,294912000,288000,4500.0,2728,12276,0,0,265216,335232,100.0,289433.6,28198.141442,5,4144,5238,4522.4,440.59596,5,269221888,262912,98688375,96375,1505.865103,2728,4108,0,0,91008,106496,99.503643,95897.6,6282.701075,5,1422,1664,1498.4,98.167204,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
274,3,filestore,n1-standard-8,2,8,1609711616,1571984,38674537,37768,4721.012926,41622,196498,0,0,33747,48672,99.7985,37692.831325,2249.661816,83,4218,6084,4711.554217,281.228067,83,537772032,525168,12920379,12617,1577.194753,41622,65646,0,0,11968,15792,99.710264,12581.240964,539.694733,83,1496,1974,1572.638554,67.472592,83,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
275,4,filestore,n1-standard-8,3,8,2413322240,2356760,38366993,37467,4683.470851,62901,294595,0,0,33648,48896,99.715044,37361.112,2044.157924,125,4206,6112,4670.128,255.509421,125,807903232,788968,12844044,12543,1567.876504,62901,98621,0,0,11648,15936,99.625196,12496.56,426.821777,125,1456,1992,1562.064,53.3382,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
276,0,filestore,n1-standard-8,2,128,1609039872,1571328,378330560,369463,2886.433106,4253,12276,0,0,344320,429568,100.0,372288.0,25322.65768,8,2690,3356,2908.5,197.833263,8,538443776,525824,126603286,123636,965.906419,4253,4108,0,0,114176,142336,99.880276,123488.0,9103.503878,8,892,1112,964.75,71.121124,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
277,3,filestore,n1-standard-8,1,128,800718848,781952,380208379,371297,2900.759734,2106,6109,0,0,330496,451328,100.0,376064.0,52550.924432,4,2582,3526,2938.0,410.554097,4,273022976,266624,129640539,126602,989.078822,2106,2083,0,0,114688,139520,98.52602,124736.0,10632.221718,4,896,1090,974.5,83.064232,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
278,3,filestore,n1-standard-8,4,64,3220504576,3145024,286114479,279408,4365.760483,11256,49141,0,0,260736,337955,100.0,279441.409091,17450.008759,22,4074,5280,4366.227273,272.568022,22,1074462720,1049280,95456886,93219,1456.556503,11256,16395,0,0,88448,109915,99.852375,93082.636364,4413.867654,22,1382,1717,1454.318182,68.909455,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
279,0,filestore,n1-standard-8,4,64,3220504576,3145024,288085211,281333,4395.83147,11179,49141,0,0,263296,338304,100.0,281559.272727,17126.61713,22,4114,5286,4399.363636,267.603393,22,1074462720,1049280,96114385,93861,1466.58914,11179,16395,0,0,88704,107776,99.723312,93602.909091,3843.489324,22,1386,1684,1462.545455,60.054521,22,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
280,1,filestore,n1-standard-8,1,256,798490624,779776,402465032,393032,1535.282258,1984,3046,0,0,361472,478720,100.0,421376.0,58665.906419,3,1412,1870,1646.0,229.163697,3,275251200,268800,138735483,135483,529.233871,1984,1050,0,0,124416,148992,99.514429,134826.666667,12710.943526,3,486,582,526.666667,49.652123,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
281,0,filestore,n1-standard-8,3,32,2418606080,2361920,153328647,149735,4679.218968,15774,73810,0,0,135424,187136,99.922525,149619.612903,9475.983585,31,4232,5848,4675.612903,296.124487,31,802619392,783808,50882426,49689,1552.808419,15774,24494,0,0,46976,60096,99.609842,49496.774194,2244.242986,31,1468,1878,1546.774194,70.132593,31,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
282,4,filestore,n1-standard-8,1,8,805339136,786464,39361639,38439,4804.887586,20460,98308,0,0,33360,49648,99.294727,38168.0,2481.766121,40,4170,6206,4771.0,310.220765,40,268402688,262112,13118410,12810,1601.368524,20460,32764,0,0,12064,16368,99.258858,12716.0,637.664971,40,1508,2046,1589.5,79.708121,40,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
283,0,filestore,n1-standard-8,3,128,2419064832,2362368,376684028,367855,2873.871068,6422,18456,0,0,341504,440576,100.0,370197.333333,28063.455439,12,2668,3442,2892.166667,219.245746,12,802160640,783360,124908227,121980,952.974151,6422,6120,0,0,112384,136704,99.792844,121728.0,7087.338364,12,878,1068,951.0,55.369831,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
284,1,filestore,n1-standard-8,3,64,2416246784,2359616,287306395,280572,4383.947681,8410,36869,0,0,251008,344320,100.0,281400.0,22950.985083,16,3922,5380,4396.875,358.609142,16,804978688,786112,95716847,93473,1460.523187,8410,12283,0,0,83968,110720,99.690304,93184.0,6466.893082,16,1312,1730,1456.0,101.045204,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
285,0,filestore,n1-standard-8,2,64,1611333632,1573568,292491129,285635,4463.060447,5509,24587,0,0,261632,340864,100.0,285986.909091,22539.639968,11,4088,5326,4468.545455,352.181875,11,536150016,523584,97322565,95041,1485.024505,5509,8181,0,0,89600,108928,99.514352,94580.363636,5432.52706,11,1400,1702,1477.818182,84.883235,11,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
286,4,filestore,n1-standard-8,1,256,798490624,779776,405119545,395624,1545.408422,1971,3046,0,0,374272,512000,100.0,425130.666667,75596.472016,3,1462,2000,1660.666667,295.298719,3,275251200,268800,139650532,136377,532.724505,1971,1050,0,0,125952,146944,98.111512,133802.666667,11452.483632,3,492,574,522.666667,44.736264,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
287,1,filestore,n1-standard-8,3,256,2413559808,2356992,399397618,390036,1523.581003,6043,9207,0,0,323072,505344,100.0,391978.666667,46056.441116,12,1262,1974,1531.166667,179.907973,12,807665664,788736,133653096,130520,509.846103,6043,3081,0,0,118784,148480,99.310759,129621.333333,8505.515872,12,464,580,506.333333,33.224671,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
288,0,filestore,n1-standard-8,1,64,804519936,785664,294372461,287473,4491.767289,2733,12276,0,0,271872,330624,100.0,288870.4,24498.444293,5,4248,5166,4513.6,382.788192,5,269221888,262912,98507825,96199,1503.110135,2733,4108,0,0,90368,106368,99.020731,95257.6,6426.441379,5,1412,1662,1488.4,100.413147,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
289,0,filestore,n1-standard-8,4,128,3222667264,3147136,377008336,368172,2876.345344,8548,24587,0,0,328704,435200,100.0,369920.0,25973.436276,17,2568,3400,2890.0,202.917471,17,1072300032,1047168,125444552,122504,957.06598,8548,8181,0,0,111616,134144,99.777604,122232.470588,5979.201599,17,872,1048,954.941176,46.712512,17,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
290,0,filestore,n1-standard-8,4,256,3218079744,3142656,397637432,388317,1516.866428,8093,12276,0,0,357376,463872,100.0,392672.0,29529.852448,16,1396,1812,1533.875,115.350986,16,1076887552,1051648,133064074,129945,507.59916,8093,4108,0,0,119296,151040,99.734208,129600.0,8159.669536,16,466,590,506.25,31.873709,16,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
291,3,filestore,n1-standard-8,3,8,2413322240,2356760,38378585,37479,4684.885977,62882,294595,0,0,33200,49200,99.703603,37368.224,2063.630495,125,4150,6150,4670.992,257.962253,125,807903232,788968,12847925,12546,1568.350243,62882,98621,0,0,11552,16128,99.650893,12503.016,441.176835,125,1444,2016,1562.872,55.145552,125,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
292,1,filestore,n1-standard-8,4,32,3221356544,3145856,151929280,148368,4636.513701,21203,98308,0,0,130624,187008,99.899953,148220.952381,10204.386386,42,4082,5844,4631.904762,318.887075,42,1073610752,1048448,50634851,49448,1545.25303,21203,32764,0,0,45952,60352,99.74297,49321.142857,2327.332112,42,1436,1886,1541.285714,72.729129,42,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
293,3,filestore,n1-standard-8,4,8,3217063936,3141664,38210586,37315,4664.378274,84193,392708,0,0,33216,48830,99.841819,37256.75,1943.452286,168,4152,6103,4657.089286,242.904797,168,1077903360,1052640,12802766,12502,1562.837766,84193,131580,0,0,11792,15888,99.810432,12479.047619,470.792984,168,1474,1986,1559.880952,58.849123,168,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0
